股票代码,买入日期,买入价格,卖出日期,卖出价格,持仓天数,收益率,卖出原因
603881,2026-07-02,25.41,2026-07-03,25.21,1,-0.00947091696182607,Maximum_Holding_Period
603887,2022-02-11,8.33,2022-02-14,8.88,1,0.06442641056422586,Maximum_Holding_Period
603887,2024-11-12,15.6,2024-11-13,17.24,1,0.10352820512820497,Maximum_Holding_Period
603887,2024-12-12,14.31,2024-12-13,16.64,1,0.16122320055904954,Maximum_Holding_Period
603887,2025-01-22,15.3,2025-01-23,14.69,1,-0.04146928104575171,Trend_Break_Stop
603888,2022-02-10,19.3,2022-02-11,18.73,1,-0.031133678756476723,Trend_Break_Stop
603888,2023-05-05,31.75,2023-05-08,30.162499999999998,1,-0.05160000000000004,Extreme_Risk_Stop
603889,2023-06-09,7.07,2023-06-12,7.4,1,0.045076096181046625,Maximum_Holding_Period
603889,2026-06-11,6.02,2026-06-12,6.06,1,0.005044518272425293,Maximum_Holding_Period
603895,2022-03-18,24.44,2022-03-21,23.92,1,-0.022876595744680882,Maximum_Holding_Period
603895,2024-04-29,18.95,2024-04-30,19.34,1,0.01898047493403703,Maximum_Holding_Period
603897,2024-02-21,15.19,2024-02-22,15.72,1,0.033291375905200975,Maximum_Holding_Period
603899,2021-03-12,74.49,2021-03-15,70.76549999999999,1,-0.05160000000000004,Extreme_Risk_Stop
603899,2021-03-15,74.67,2021-03-16,72.3,1,-0.03333965447971083,Trend_Break_Stop
603899,2021-03-19,75.66,2021-03-22,75.85,1,0.0009112344699973478,Maximum_Holding_Period
603900,2024-05-21,6.24,2024-05-22,6.34,1,0.014425641025640968,Maximum_Holding_Period
603900,2024-07-19,4.93,2024-07-22,4.6834999999999996,1,-0.05160000000000004,Extreme_Risk_Stop
603900,2025-03-31,6.25,2025-04-01,6.4,1,0.02240000000000002,Maximum_Holding_Period
603912,2020-03-23,20.79,2020-03-24,19.7505,1,-0.05160000000000004,Extreme_Risk_Stop
603912,2022-05-06,14.42,2022-05-09,15.49,1,0.07260249653259358,Maximum_Holding_Period
603912,2023-06-02,13.46,2023-06-05,13.71,1,0.01697355126300142,Maximum_Holding_Period
603912,2023-06-20,11.41,2023-06-21,10.8395,1,-0.05160000000000004,Extreme_Risk_Stop
603912,2024-04-25,6.93,2024-04-26,7.24,1,0.04313304473304474,Maximum_Holding_Period
603915,2022-06-22,19.54,2022-06-23,20.89,1,0.06748904810644833,Maximum_Holding_Period
603916,2026-07-30,9.76,2026-07-31,10.0,1,0.022990163934426145,Maximum_Holding_Period
603918,2024-01-02,18.3,2024-01-03,17.85,1,-0.026190163934426147,Trend_Break_Stop
603918,2025-01-10,11.79,2025-01-13,11.200499999999998,1,-0.05160000000000004,Extreme_Risk_Stop
603919,2020-02-12,14.5,2020-02-13,14.41,1,-0.007806896551724128,Trend_Break_Stop
603919,2021-02-22,31.99,2021-02-23,30.390499999999996,1,-0.05160000000000004,Extreme_Risk_Stop
603922,2022-05-05,18.66,2022-05-06,18.25,1,-0.023572132904608755,Trend_Break_Stop
603926,2026-07-27,14.3,2026-07-28,15.15,1,0.05784055944055937,Maximum_Holding_Period
603929,2021-01-07,11.84,2021-01-08,11.248,1,-0.05160000000000004,Extreme_Risk_Stop
603931,2020-09-17,49.1,2020-09-18,50.3,1,0.02283991853360483,Maximum_Holding_Period
603931,2021-06-21,30.6,2021-06-22,30.9,1,0.008203921568627415,Maximum_Holding_Period
603936,2022-05-06,8.89,2022-05-09,9.09,1,0.02089718785151855,Maximum_Holding_Period
603938,2024-02-21,13.2,2024-02-22,13.67,1,0.034006060606060644,Maximum_Holding_Period
603938,2026-03-30,23.89,2026-03-31,24.1,1,0.007190288823775638,Trend_Break_Stop
603939,2020-05-29,73.55,2020-06-01,80.34,1,0.09071815091774309,Maximum_Holding_Period
603948,2020-04-08,26.79,2020-04-09,26.33,1,-0.018770586039567005,Trend_Break_Stop
603948,2026-07-29,19.01,2026-07-30,19.08,1,0.002082272488163996,Trend_Break_Stop
603948,2026-07-30,19.39,2026-07-31,19.39,1,-0.0015999999999999999,Maximum_Holding_Period
603950,2026-07-28,62.8,2026-07-29,59.66,1,-0.05160000000000004,Extreme_Risk_Stop
603955,2022-05-12,12.52,2022-05-13,12.99,1,0.035939936102236385,Maximum_Holding_Period
603955,2024-04-22,11.4,2024-04-23,11.21,1,-0.018266666666666608,Trend_Break_Stop
603955,2024-12-04,24.51,2024-12-05,25.94,1,0.05674353325173392,Maximum_Holding_Period
603955,2024-12-06,24.9,2024-12-09,23.654999999999998,1,-0.05160000000000004,Extreme_Risk_Stop
603958,2024-02-08,12.4,2024-02-19,16.68,1,0.3435612903225807,Maximum_Holding_Period
603958,2026-07-29,13.5,2026-07-30,12.825,1,-0.05160000000000004,Extreme_Risk_Stop
603959,2024-04-29,4.19,2024-05-06,4.11,1,-0.020693078758949945,Trend_Break_Stop
603959,2024-05-06,4.11,2024-05-07,3.9045,1,-0.05160000000000004,Extreme_Risk_Stop
603959,2025-02-10,4.08,2025-02-11,4.05,1,-0.008952941176470674,Trend_Break_Stop
603959,2026-05-12,4.83,2026-05-13,5.15,1,0.0646525879917184,Maximum_Holding_Period
603960,2022-05-09,14.8,2022-05-10,15.76,1,0.06326486486486486,Maximum_Holding_Period
603960,2026-03-30,20.03,2026-03-31,20.4,1,0.01687229156265584,Maximum_Holding_Period
603963,2024-04-11,10.2,2024-04-12,9.69,1,-0.05159999999999993,Extreme_Risk_Stop
603966,2020-02-11,9.34,2020-02-12,9.52,1,0.017671948608136968,Maximum_Holding_Period
603968,2024-02-21,9.76,2024-02-22,10.39,1,0.06294918032786882,Maximum_Holding_Period
603969,2022-05-06,4.15,2022-05-09,4.3,1,0.0345445783132528,Maximum_Holding_Period
603976,2020-11-12,75.5,2020-11-13,71.725,1,-0.05160000000000004,Extreme_Risk_Stop
603976,2024-02-23,13.79,2024-02-26,14.88,1,0.07744278462654113,Maximum_Holding_Period
603979,2021-10-20,21.36,2021-10-21,21.99,1,0.027894382022471787,Maximum_Holding_Period
603982,2020-06-03,19.01,2020-06-04,18.84,1,-0.010542661756970117,Maximum_Holding_Period
603985,2020-06-30,16.45,2020-07-01,16.05,1,-0.025916109422492294,Trend_Break_Stop
603985,2021-07-09,17.37,2021-07-12,17.1,1,-0.017144041450777147,Trend_Break_Stop
603986,2023-05-17,104.0,2023-05-18,107.2,1,0.02916923076923088,Maximum_Holding_Period
603989,2026-08-11,28.55,2026-08-12,29.52,1,0.03237548161120834,Maximum_Holding_Period
603990,2021-04-13,23.6,2021-04-14,24.19,1,0.02339999999999991,Maximum_Holding_Period
603990,2021-04-14,23.49,2021-04-15,24.25,1,0.030754193273733677,Maximum_Holding_Period
603990,2022-03-21,20.5,2022-03-22,20.06,1,-0.02306341463414636,Maximum_Holding_Period
603993,2021-10-13,6.25,2021-10-14,6.45,1,0.030400000000000028,Maximum_Holding_Period
603996,2021-12-03,2.65,2021-12-06,2.76,1,0.039909433962264144,Maximum_Holding_Period
603996,2022-01-06,2.16,2022-01-07,2.052,1,-0.05160000000000004,Extreme_Risk_Stop
603997,2022-05-06,7.11,2022-05-09,7.21,1,0.012464697609001308,Trend_Break_Stop
603998,2024-02-08,8.36,2024-02-19,9.32,1,0.11323253588516762,Maximum_Holding_Period
605001,2025-01-09,6.55,2025-01-10,6.222499999999999,1,-0.05160000000000004,Extreme_Risk_Stop
605001,2025-01-10,6.56,2025-01-13,6.231999999999999,1,-0.05160000000000004,Extreme_Risk_Stop
605003,2024-02-20,14.53,2024-02-21,15.26,1,0.04864088093599444,Maximum_Holding_Period
605003,2024-02-27,15.98,2024-02-28,15.21,1,-0.04978523153942422,Trend_Break_Stop
605006,2021-03-12,10.8,2021-03-15,11.2,1,0.03543703703703698,Maximum_Holding_Period
605008,2021-05-28,19.25,2021-05-31,19.19,1,-0.004716883116883073,Trend_Break_Stop
605011,2021-08-12,18.75,2021-08-13,20.14,1,0.07253333333333338,Maximum_Holding_Period
605011,2022-05-06,14.76,2022-05-09,15.19,1,0.027532791327913354,Maximum_Holding_Period
605016,2025-07-02,20.58,2025-07-03,22.7,1,0.10141263362487866,Maximum_Holding_Period
605018,2020-11-10,16.6,2020-11-11,17.45,1,0.04960481927710841,Maximum_Holding_Period
605018,2021-02-09,16.73,2021-02-10,16.81,1,0.0031818290496113304,Trend_Break_Stop
605018,2026-07-02,14.25,2026-07-03,14.92,1,0.04541754385964918,Maximum_Holding_Period
605018,2026-07-06,14.78,2026-07-07,14.040999999999999,1,-0.05160000000000004,Extreme_Risk_Stop
605020,2021-10-21,34.11,2021-10-22,33.48,1,-0.020069656992084472,Trend_Break_Stop
605028,2021-08-18,23.65,2021-08-19,23.33,1,-0.015130655391120528,Trend_Break_Stop
605033,2022-01-14,19.55,2022-01-17,19.31,1,-0.013876214833759736,Trend_Break_Stop
605033,2022-02-10,17.88,2022-02-11,17.53,1,-0.02117494407158822,Trend_Break_Stop
605055,2021-03-12,7.96,2021-03-15,8.44,1,0.058701507537688484,Maximum_Holding_Period
605056,2021-08-27,19.57,2021-08-30,20.02,1,0.021394379151762833,Maximum_Holding_Period
605068,2024-02-22,16.37,2024-02-23,17.33,1,0.05704386072083061,Maximum_Holding_Period
605069,2022-02-09,20.85,2022-02-10,21.18,1,0.014227338129496215,Maximum_Holding_Period
605069,2024-04-25,6.22,2024-04-26,6.2,1,-0.004815434083601254,Maximum_Holding_Period
605089,2021-07-02,93.11,2021-07-05,88.4545,1,-0.05160000000000004,Extreme_Risk_Stop
605089,2021-08-02,67.0,2021-08-03,69.54,1,0.036310447761194235,Maximum_Holding_Period
605089,2021-08-03,67.92,2021-08-04,67.0,1,-0.015145347467608938,Trend_Break_Stop
605089,2021-08-04,69.0,2021-08-05,65.55,1,-0.05160000000000004,Extreme_Risk_Stop
605089,2024-02-21,26.73,2024-02-22,28.1,1,0.0496532734754958,Maximum_Holding_Period
605090,2021-10-19,30.59,2021-10-20,30.52,1,-0.0038883295194507934,Maximum_Holding_Period
605090,2022-05-27,21.18,2022-05-30,20.46,1,-0.03559433427762033,Trend_Break_Stop
605090,2026-03-31,40.2,2026-04-01,38.46,1,-0.044883582089552294,Trend_Break_Stop
605099,2021-08-02,34.56,2021-08-03,35.9,1,0.03717314814814814,Maximum_Holding_Period
605099,2025-07-03,34.51,2025-07-04,34.0,1,-0.016378325123152692,Trend_Break_Stop
605100,2025-04-01,23.16,2025-04-02,22.5,1,-0.03009740932642486,Trend_Break_Stop
605100,2026-07-27,29.36,2026-07-28,30.8,1,0.04744632152588562,Maximum_Holding_Period
605100,2026-07-29,30.65,2026-07-30,29.117499999999996,1,-0.05160000000000004,Extreme_Risk_Stop
605108,2022-02-15,20.1,2022-02-16,19.54,1,-0.029460696517413076,Trend_Break_Stop
605111,2024-02-21,30.81,2024-02-22,31.83,1,0.0315061343719572,Maximum_Holding_Period
605111,2024-07-10,30.38,2024-07-11,31.36,1,0.030658064516129003,Maximum_Holding_Period
605111,2024-07-12,30.95,2024-07-15,30.39,1,-0.01969369951534734,Trend_Break_Stop
605111,2026-08-11,55.5,2026-08-12,57.38,1,0.032273873873873975,Maximum_Holding_Period
605117,2022-04-18,190.0,2022-04-19,204.0,1,0.07208421052631579,Maximum_Holding_Period
605117,2023-08-31,93.38,2023-09-01,91.48,1,-0.021946969372456503,Trend_Break_Stop
605118,2023-06-30,17.33,2023-07-03,17.09,1,-0.015448817080207688,Trend_Break_Stop
605118,2026-08-05,28.92,2026-08-06,29.27,1,0.010502351313969528,Maximum_Holding_Period
605128,2021-09-22,35.53,2021-09-23,36.7,1,0.03132991837883475,Maximum_Holding_Period
605128,2022-09-07,47.08,2022-09-08,52.94,1,0.12286898895497016,Maximum_Holding_Period
605138,2022-01-06,12.69,2022-01-07,12.15,1,-0.04415319148936165,Trend_Break_Stop
605155,2024-02-27,12.41,2024-02-28,11.7895,1,-0.05159999999999993,Extreme_Risk_Stop
605167,2026-07-28,13.14,2026-07-29,12.94,1,-0.016820700152207112,Maximum_Holding_Period
605168,2025-01-20,31.58,2025-01-21,31.09,1,-0.01711614946168456,Trend_Break_Stop
605169,2021-06-04,15.25,2021-06-22,16.63,1,0.08889180327868855,Maximum_Holding_Period
605169,2021-06-24,15.87,2021-06-25,15.2,1,-0.043818021424070604,Trend_Break_Stop
605169,2021-11-05,17.16,2021-11-08,18.28,1,0.06366806526806527,Maximum_Holding_Period
605169,2022-06-13,12.14,2022-06-14,12.35,1,0.015698187808896025,Maximum_Holding_Period
605179,2024-12-26,22.5,2024-12-27,21.375,1,-0.05160000000000004,Extreme_Risk_Stop
605180,2022-07-12,19.09,2022-07-13,18.51,1,-0.0319823991618648,Trend_Break_Stop
605186,2021-01-21,24.15,2021-01-22,24.5,1,0.01289275362318847,Maximum_Holding_Period
605188,2025-05-09,11.0,2025-05-12,10.65,1,-0.03341818181818174,Trend_Break_Stop
605188,2025-05-15,11.18,2025-05-16,13.31,1,0.18891878354203945,Maximum_Holding_Period
605196,2021-06-21,13.49,2021-06-22,14.15,1,0.04732512972572272,Maximum_Holding_Period
605196,2021-06-23,13.75,2021-06-24,13.27,1,-0.03650909090909089,Trend_Break_Stop
605196,2026-03-27,45.0,2026-03-30,48.69,1,0.08039999999999985,Maximum_Holding_Period
605199,2022-05-06,15.36,2022-05-09,16.12,1,0.04787916666666674,Maximum_Holding_Period
605208,2021-05-10,25.92,2021-05-11,24.624,1,-0.05160000000000015,Extreme_Risk_Stop
605208,2021-05-11,25.9,2021-05-12,24.604999999999997,1,-0.05160000000000004,Extreme_Risk_Stop
605218,2022-05-06,9.9,2022-05-09,10.07,1,0.01557171717171717,Maximum_Holding_Period
605222,2026-07-28,18.18,2026-07-29,18.64,1,0.023702530253025423,Maximum_Holding_Period
605228,2021-02-26,10.01,2021-03-01,10.46,1,0.0433550449550451,Maximum_Holding_Period
605228,2021-03-02,10.28,2021-03-03,9.765999999999998,1,-0.05160000000000015,Extreme_Risk_Stop
605228,2026-08-07,10.99,2026-08-10,10.97,1,-0.0034198362147406887,Maximum_Holding_Period
605258,2021-01-06,37.32,2021-01-07,35.454,1,-0.05160000000000004,Extreme_Risk_Stop
605268,2022-05-06,8.98,2022-05-09,9.25,1,0.028466815144766056,Maximum_Holding_Period
605277,2022-05-06,21.25,2022-05-09,21.37,1,0.004047058823529561,Maximum_Holding_Period
605277,2023-07-03,16.06,2023-07-04,16.02,1,-0.004090660024906499,Maximum_Holding_Period
605277,2024-04-25,14.24,2024-04-26,14.99,1,0.05106853932584259,Maximum_Holding_Period
605277,2024-07-01,12.85,2024-07-02,12.91,1,0.0030692607003890886,Maximum_Holding_Period
605277,2024-07-02,13.04,2024-07-03,12.66,1,-0.03074110429447847,Trend_Break_Stop
605286,2021-04-29,26.0,2021-04-30,24.7,1,-0.05160000000000004,Extreme_Risk_Stop
605286,2022-04-15,23.05,2022-04-18,24.76,1,0.0725865509761388,Maximum_Holding_Period
605286,2024-02-21,19.65,2024-02-22,20.29,1,0.030969974554707447,Maximum_Holding_Period
605287,2026-07-28,31.99,2026-07-29,33.36,1,0.041225883088465136,Maximum_Holding_Period
605287,2026-08-04,34.19,2026-08-05,36.9,1,0.0776629423808131,Maximum_Holding_Period
605289,2022-01-06,40.99,2022-01-07,38.9405,1,-0.05160000000000004,Extreme_Risk_Stop
605296,2021-06-29,49.2,2021-06-30,47.2,1,-0.04225040650406504,Trend_Break_Stop
605299,2021-01-18,11.19,2021-01-19,11.69,1,0.04308275245755149,Maximum_Holding_Period
605299,2021-01-20,11.57,2021-01-21,11.58,1,-0.0007356957649093483,Maximum_Holding_Period
605299,2022-05-06,9.41,2022-05-09,9.56,1,0.014340488841657884,Maximum_Holding_Period
605300,2021-08-03,23.8,2021-08-04,23.26,1,-0.02428907563025202,Trend_Break_Stop
605303,2021-05-12,19.0,2021-05-13,18.49,1,-0.028442105263158,Trend_Break_Stop
605303,2026-07-13,22.21,2026-07-14,21.0995,1,-0.05160000000000004,Extreme_Risk_Stop
605303,2026-07-14,21.84,2026-07-15,21.32,1,-0.025409523809523837,Trend_Break_Stop
605303,2026-07-28,19.5,2026-07-29,18.525,1,-0.05160000000000004,Extreme_Risk_Stop
605318,2022-01-14,16.03,2022-01-17,15.74,1,-0.01969107922645048,Trend_Break_Stop
605319,2022-05-06,11.98,2022-05-09,12.13,1,0.010920868113522487,Maximum_Holding_Period
605333,2022-02-24,19.81,2022-02-25,20.29,1,0.0226301867743564,Maximum_Holding_Period
605336,2026-07-28,9.5,2026-07-29,10.03,1,0.05418947368421039,Maximum_Holding_Period
605337,2021-03-18,30.95,2021-03-19,34.71,1,0.11988626817447505,Maximum_Holding_Period
605338,2022-02-18,30.75,2022-02-21,30.52,1,-0.009079674796747938,Maximum_Holding_Period
605358,2022-05-19,59.25,2022-05-20,62.0,1,0.04481350210970474,Maximum_Holding_Period
605365,2021-08-19,24.7,2021-08-20,23.465,1,-0.05159999999999993,Extreme_Risk_Stop
605365,2023-10-11,17.41,2023-10-12,17.24,1,-0.011364503159104044,Maximum_Holding_Period
605365,2024-02-22,15.6,2024-02-23,16.48,1,0.054810256410256435,Maximum_Holding_Period
605369,2025-07-03,19.58,2025-07-04,20.72,1,0.056622676200204274,Maximum_Holding_Period
605376,2022-09-07,48.96,2022-09-08,48.18,1,-0.017531372549019663,Maximum_Holding_Period
605378,2021-05-20,33.62,2021-05-21,33.44,1,-0.006953955978584124,Maximum_Holding_Period
605388,2020-09-17,22.01,2020-09-18,22.21,1,0.007486778736937751,Maximum_Holding_Period
605398,2022-05-06,29.6,2022-05-09,30.92,1,0.0429945945945947,Maximum_Holding_Period
605398,2025-03-03,39.1,2025-03-04,37.145,1,-0.05159999999999993,Extreme_Risk_Stop
605399,2026-08-06,10.35,2026-08-07,10.75,1,0.037047342995169034,Maximum_Holding_Period
605488,2025-04-16,38.68,2025-04-17,37.68,1,-0.02745315408479838,Trend_Break_Stop
605499,2026-06-03,148.35,2026-06-04,140.93249999999998,1,-0.05160000000000015,Extreme_Risk_Stop
605555,2023-06-16,14.88,2023-06-19,15.4,1,0.03334623655913976,Maximum_Holding_Period
605567,2022-02-11,16.84,2022-02-14,15.998,1,-0.05160000000000004,Extreme_Risk_Stop
605567,2022-05-06,14.36,2022-05-09,14.95,1,0.03948635097493041,Maximum_Holding_Period
605567,2022-05-10,14.69,2022-05-11,14.84,1,0.008611027910143055,Trend_Break_Stop
605577,2021-10-13,12.23,2021-10-14,15.19,1,0.24042780049059692,Maximum_Holding_Period
605577,2021-11-08,12.07,2021-11-09,12.15,1,0.005028003314001596,Maximum_Holding_Period
605577,2021-11-09,12.13,2021-11-10,12.71,1,0.0462153338829348,Maximum_Holding_Period
605577,2021-11-11,12.5,2021-11-12,12.54,1,0.0015999999999998698,Maximum_Holding_Period
605577,2021-11-12,12.74,2021-11-15,13.05,1,0.022732810047095865,Maximum_Holding_Period
605580,2023-05-23,11.18,2023-05-24,12.11,1,0.0815842576028623,Maximum_Holding_Period
605588,2023-10-31,55.54,2023-11-01,53.72,1,-0.034369175369103395,Trend_Break_Stop
605589,2022-05-05,21.97,2022-05-06,22.52,1,0.023434137460173022,Maximum_Holding_Period
605589,2022-05-06,22.09,2022-05-09,23.18,1,0.0477435943866003,Maximum_Holding_Period
688003,2025-04-16,45.18,2025-04-17,44.18,1,-0.02373368747233291,Trend_Break_Stop
688003,2026-03-30,58.97,2026-03-31,58.23,1,-0.014148753603527253,Trend_Break_Stop
688004,2024-04-26,17.0,2024-04-29,18.35,1,0.07781176470588251,Maximum_Holding_Period
688005,2020-03-26,31.5,2020-03-27,30.65,1,-0.028584126984127,Maximum_Holding_Period
688006,2023-06-21,33.26,2023-06-26,32.46,1,-0.0256529164161154,Trend_Break_Stop
688008,2026-08-06,203.8,2026-08-07,215.52,1,0.05590736015701663,Maximum_Holding_Period
688010,2024-11-05,27.19,2024-11-06,28.68,1,0.0531995586612724,Trend_Break_Stop
688011,2022-05-06,19.42,2022-05-09,19.85,1,0.020542121524201918,Maximum_Holding_Period
688012,2026-06-24,362.5,2026-06-25,399.13,1,0.09944827586206899,Maximum_Holding_Period
688017,2021-03-01,122.88,2021-03-02,116.73599999999999,1,-0.05160000000000004,Extreme_Risk_Stop
688017,2022-07-06,133.0,2022-07-07,140.05,1,0.051407518796992506,Maximum_Holding_Period
688017,2024-10-22,86.0,2024-10-23,90.82,1,0.05444651162790697,Maximum_Holding_Period
688017,2025-01-09,104.68,2025-01-10,120.04,1,0.14513290026748177,Maximum_Holding_Period
688019,2020-07-24,368.0,2020-07-27,349.59999999999997,1,-0.05160000000000004,Extreme_Risk_Stop
688019,2026-07-22,255.0,2026-07-23,242.25,1,-0.05160000000000004,Extreme_Risk_Stop
688019,2026-07-28,256.5,2026-07-29,243.67499999999998,1,-0.05160000000000004,Extreme_Risk_Stop
688020,2022-05-12,34.02,2022-05-13,35.55,1,0.04337354497354489,Maximum_Holding_Period
688021,2020-07-31,67.0,2020-08-03,75.87,1,0.1307880597014926,Maximum_Holding_Period
688021,2020-08-03,69.0,2020-08-04,72.59,1,0.05042898550724644,Maximum_Holding_Period
688021,2022-05-06,23.8,2022-05-09,23.49,1,-0.014625210084033679,Maximum_Holding_Period
688023,2022-05-06,118.28,2022-05-09,118.05,1,-0.003544538383496841,Trend_Break_Stop
688026,2022-06-20,46.65,2022-06-21,47.09,1,0.00783193997856384,Maximum_Holding_Period
688027,2020-09-16,223.6,2020-09-17,229.56,1,0.02505474060822892,Maximum_Holding_Period
688029,2022-07-06,89.58,2022-07-07,85.101,1,-0.05160000000000004,Extreme_Risk_Stop
688030,2020-03-23,44.2,2020-03-24,41.99,1,-0.05160000000000004,Extreme_Risk_Stop
688031,2023-07-17,122.0,2023-07-18,116.6,1,-0.045862295081967215,Trend_Break_Stop
688031,2025-01-17,41.31,2025-01-20,41.1,1,-0.006683514887436524,Trend_Break_Stop
688031,2026-07-13,105.0,2026-07-14,99.75,1,-0.05160000000000004,Extreme_Risk_Stop
688032,2024-02-20,205.2,2024-02-21,212.65,1,0.0347060428849904,Trend_Break_Stop
688032,2024-10-24,150.18,2024-10-25,142.671,1,-0.05160000000000004,Extreme_Risk_Stop
688033,2022-01-19,25.25,2022-01-20,24.57,1,-0.028530693069306955,Trend_Break_Stop
688035,2023-05-04,58.75,2023-05-05,55.8125,1,-0.05160000000000004,Extreme_Risk_Stop
688036,2024-11-01,94.5,2024-11-04,96.0,1,0.014273015873015816,Maximum_Holding_Period
688036,2024-11-06,98.08,2024-11-07,102.99,1,0.04846117455138659,Maximum_Holding_Period
688037,2020-03-12,105.36,2020-03-13,131.85,1,0.24982369020501133,Maximum_Holding_Period
688037,2020-03-13,107.09,2020-03-16,128.99,1,0.20290088710430482,Maximum_Holding_Period
688037,2022-05-06,101.5,2022-05-09,106.6,1,0.04864630541871922,Maximum_Holding_Period
688037,2024-02-07,89.1,2024-02-08,96.4,1,0.08033041526374878,Maximum_Holding_Period
688037,2026-03-26,165.17,2026-03-27,171.6,1,0.03732958769752375,Maximum_Holding_Period
688037,2026-03-30,167.99,2026-03-31,167.56,1,-0.004159676171200675,Trend_Break_Stop
688037,2026-08-06,290.0,2026-08-07,310.87,1,0.07036551724137934,Maximum_Holding_Period
688038,2025-04-11,12.98,2025-04-14,12.94,1,-0.0046816640986133235,Maximum_Holding_Period
688039,2025-04-15,29.28,2025-04-16,28.8,1,-0.01799344262295084,Trend_Break_Stop
688041,2026-08-06,283.32,2026-08-07,295.75,1,0.042272652830721395,Maximum_Holding_Period
688045,2024-07-10,29.23,2024-07-11,29.59,1,0.010716113581936294,Maximum_Holding_Period
688047,2023-05-18,140.0,2023-05-19,147.17,1,0.04961428571428566,Maximum_Holding_Period
688048,2022-10-17,105.13,2022-10-18,99.87349999999999,1,-0.05160000000000004,Extreme_Risk_Stop
688049,2023-05-12,32.63,2023-05-15,33.91,1,0.03762770456634983,Maximum_Holding_Period
688049,2024-07-10,21.13,2024-07-11,22.33,1,0.055191292001892926,Maximum_Holding_Period
688050,2020-12-07,175.0,2020-12-08,174.0,1,-0.007314285714285672,Maximum_Holding_Period
688051,2020-08-26,129.0,2020-08-27,122.55,1,-0.05160000000000004,Extreme_Risk_Stop
688052,2024-02-20,107.63,2024-02-21,109.31,1,0.014009030939329304,Trend_Break_Stop
688055,2026-06-17,4.71,2026-06-18,5.28,1,0.11941910828025475,Maximum_Holding_Period
688056,2022-05-05,30.09,2022-05-06,31.75,1,0.053567829843801866,Maximum_Holding_Period
688056,2024-02-21,21.03,2024-02-22,22.81,1,0.0830409890632429,Maximum_Holding_Period
688058,2020-04-21,124.94,2020-04-22,129.86,1,0.037778901872899166,Maximum_Holding_Period
688059,2021-10-14,149.0,2021-10-15,159.1,1,0.06618523489932886,Maximum_Holding_Period
688059,2024-02-08,53.97,2024-02-19,56.42,1,0.04379559014267192,Maximum_Holding_Period
688059,2024-10-24,52.17,2024-10-25,53.12,1,0.01660969906076275,Maximum_Holding_Period
688063,2026-06-18,58.0,2026-06-22,59.98,1,0.03253793103448271,Maximum_Holding_Period
688065,2022-07-27,83.28,2022-07-28,81.65,1,-0.021172526416906767,Trend_Break_Stop
688066,2024-04-23,21.25,2024-04-24,22.8,1,0.07134117647058828,Maximum_Holding_Period
