日期,股票,信号,触发条件
2022-04-29,600375,BUY_SIGNAL,"ma5_distance=0.06069712 in [0.03,0.10];pressure_distance=0.39093484 in [0.30,0.50]"
2022-05-05,600375,BUY_SIGNAL,"ma5_distance=0.04836287 in [0.03,0.10];pressure_distance=0.39971347 in [0.30,0.50]"
2024-04-09,600375,BUY_SIGNAL,"ma5_distance=0.03626943 in [0.03,0.10];pressure_distance=0.33125000 in [0.30,0.50]"
2024-04-23,600375,BUY_SIGNAL,"ma5_distance=0.05060034 in [0.03,0.10];pressure_distance=0.30408163 in [0.30,0.50]"
2022-04-29,600376,BUY_SIGNAL,"ma5_distance=0.03815114 in [0.03,0.10];pressure_distance=0.32508834 in [0.30,0.50]"
2022-05-16,600376,BUY_SIGNAL,"ma5_distance=0.04804339 in [0.03,0.10];pressure_distance=0.31053604 in [0.30,0.50]"
2025-10-20,600376,BUY_SIGNAL,"ma5_distance=0.05794702 in [0.03,0.10];pressure_distance=0.38497653 in [0.30,0.50]"
2025-10-21,600376,BUY_SIGNAL,"ma5_distance=0.05151614 in [0.03,0.10];pressure_distance=0.37209302 in [0.30,0.50]"
2025-10-22,600376,BUY_SIGNAL,"ma5_distance=0.04763437 in [0.03,0.10];pressure_distance=0.35944700 in [0.30,0.50]"
2025-12-01,600376,BUY_SIGNAL,"ma5_distance=0.03573907 in [0.03,0.10];pressure_distance=0.33835846 in [0.30,0.50]"
2026-07-01,600376,BUY_SIGNAL,"ma5_distance=0.03951368 in [0.03,0.10];pressure_distance=0.33918129 in [0.30,0.50]"
2022-05-05,600379,BUY_SIGNAL,"ma5_distance=0.03178156 in [0.03,0.10];pressure_distance=0.30151844 in [0.30,0.50]"
2024-02-08,600379,BUY_SIGNAL,"ma5_distance=0.05248465 in [0.03,0.10];pressure_distance=0.38726790 in [0.30,0.50]"
2024-02-19,600379,BUY_SIGNAL,"ma5_distance=0.06589147 in [0.03,0.10];pressure_distance=0.35844156 in [0.30,0.50]"
2024-02-21,600379,BUY_SIGNAL,"ma5_distance=0.03894372 in [0.03,0.10];pressure_distance=0.34274711 in [0.30,0.50]"
2026-05-27,600379,BUY_SIGNAL,"ma5_distance=0.04683600 in [0.03,0.10];pressure_distance=0.45862553 in [0.30,0.50]"
2026-07-27,600379,BUY_SIGNAL,"ma5_distance=0.06799637 in [0.03,0.10];pressure_distance=0.48981324 in [0.30,0.50]"
2026-07-28,600379,BUY_SIGNAL,"ma5_distance=0.04229075 in [0.03,0.10];pressure_distance=0.48351648 in [0.30,0.50]"
2026-08-04,600379,BUY_SIGNAL,"ma5_distance=0.08504656 in [0.03,0.10];pressure_distance=0.42105263 in [0.30,0.50]"
2026-08-05,600379,BUY_SIGNAL,"ma5_distance=0.09034268 in [0.03,0.10];pressure_distance=0.34126984 in [0.30,0.50]"
2021-01-19,600381,BUY_SIGNAL,"ma5_distance=0.07884400 in [0.03,0.10];pressure_distance=0.35500650 in [0.30,0.50]"
2021-01-21,600381,BUY_SIGNAL,"ma5_distance=0.03804797 in [0.03,0.10];pressure_distance=0.38379814 in [0.30,0.50]"
2021-02-18,600381,BUY_SIGNAL,"ma5_distance=0.05109204 in [0.03,0.10];pressure_distance=0.47495362 in [0.30,0.50]"
2021-02-19,600381,BUY_SIGNAL,"ma5_distance=0.07917777 in [0.03,0.10];pressure_distance=0.40211640 in [0.30,0.50]"
2021-02-22,600381,BUY_SIGNAL,"ma5_distance=0.05701592 in [0.03,0.10];pressure_distance=0.39229422 in [0.30,0.50]"
2022-02-07,600381,BUY_SIGNAL,"ma5_distance=0.07414449 in [0.03,0.10];pressure_distance=0.43868521 in [0.30,0.50]"
2022-02-09,600381,BUY_SIGNAL,"ma5_distance=0.08045384 in [0.03,0.10];pressure_distance=0.35799523 in [0.30,0.50]"
2022-05-05,600381,BUY_SIGNAL,"ma5_distance=0.04315123 in [0.03,0.10];pressure_distance=0.30740038 in [0.30,0.50]"
2024-02-20,600381,BUY_SIGNAL,"ma5_distance=0.05988968 in [0.03,0.10];pressure_distance=0.48141264 in [0.30,0.50]"
2024-02-21,600381,BUY_SIGNAL,"ma5_distance=0.07952363 in [0.03,0.10];pressure_distance=0.41814947 in [0.30,0.50]"
2024-02-22,600381,BUY_SIGNAL,"ma5_distance=0.04582409 in [0.03,0.10];pressure_distance=0.36219081 in [0.30,0.50]"
2024-06-19,600381,BUY_SIGNAL,"ma5_distance=0.06746765 in [0.03,0.10];pressure_distance=0.35930736 in [0.30,0.50]"
2025-05-06,600381,BUY_SIGNAL,"ma5_distance=0.04020421 in [0.03,0.10];pressure_distance=0.49079755 in [0.30,0.50]"
2025-05-07,600381,BUY_SIGNAL,"ma5_distance=0.08022742 in [0.03,0.10];pressure_distance=0.42105263 in [0.30,0.50]"
2025-05-08,600381,BUY_SIGNAL,"ma5_distance=0.09987745 in [0.03,0.10];pressure_distance=0.34540390 in [0.30,0.50]"
2026-02-09,600381,BUY_SIGNAL,"ma5_distance=0.03698811 in [0.03,0.10];pressure_distance=0.40445860 in [0.30,0.50]"
2026-02-10,600381,BUY_SIGNAL,"ma5_distance=0.07984293 in [0.03,0.10];pressure_distance=0.33636364 in [0.30,0.50]"
